NoOfEvals,MyRexJggKTabletP14K2_0,MyRexJggKTabletP14K2_1,MyRexJggKTabletP14K2_2
20440,2.4731241856046458,2.6959253948010176,1.792125480254804
20480,2.4731241856046458,2.6959253948010176,1.792125480254804
20520,2.4731241856046458,2.6959253948010176,1.792125480254804
20560,2.4731241856046458,2.6959253948010176,1.792125480254804
20600,2.4731241856046458,2.6959253948010176,1.792125480254804
20640,2.4731241856046458,2.6959253948010176,1.792125480254804
20680,2.4731241856046458,2.6959253948010176,1.792125480254804
20720,2.4731241856046458,2.6959253948010176,1.792125480254804
20760,2.4731241856046458,2.6959253948010176,1.792125480254804
20800,2.4731241856046458,2.6959253948010176,1.792125480254804
20840,2.4731241856046458,2.6959253948010176,1.792125480254804
20880,2.4731241856046458,2.6959253948010176,1.792125480254804
20920,2.38728661289371,2.7839660350397053,1.792125480254804
20960,2.38728661289371,2.7839660350397053,1.792125480254804
21000,2.38728661289371,2.7839660350397053,1.792125480254804
21040,2.38728661289371,2.7839660350397053,1.792125480254804
21080,2.38728661289371,2.3782105450445568,1.792125480254804
21120,2.38728661289371,2.3782105450445568,1.7769014676950665
21160,2.38728661289371,2.3782105450445568,1.6367773678954325
21200,2.38728661289371,2.3782105450445568,1.6367773678954325
21240,1.5944288071192751,2.4818063075941814,1.6367773678954325
21280,1.5944288071192751,2.4818063075941814,1.6367773678954325
21320,1.5944288071192751,2.387902745418101,1.6367773678954325
21360,1.5944288071192751,2.387902745418101,1.3260798136891043
21400,1.5944288071192751,2.387902745418101,1.3889068733276995
21440,1.5944288071192751,2.387902745418101,1.3889068733276995
21480,1.5944288071192751,2.387902745418101,1.1854163645212186
21520,1.5944288071192751,2.387902745418101,1.1854163645212186
21560,1.5944288071192751,2.474912364449498,1.3889068733276995
21600,1.5944288071192751,2.275241323014789,1.3889068733276995
21640,1.5944288071192751,2.275241323014789,1.3889068733276995
21680,1.5944288071192751,2.275241323014789,1.3889068733276995
21720,1.5944288071192751,2.275241323014789,1.2569320183170523
21760,1.5944288071192751,2.275241323014789,1.2569320183170523
21800,1.5944288071192751,2.275241323014789,1.3889068733276995
21840,1.5944288071192751,2.275241323014789,1.0849064635388597
21880,1.5944288071192751,2.058640600949621,1.0849064635388597
21920,1.5944288071192751,2.058640600949621,1.0849064635388597
21960,1.5944288071192751,2.058640600949621,1.0849064635388597
22000,1.5944288071192751,2.058640600949621,1.0849064635388597
22040,1.5944288071192751,2.058640600949621,1.0849064635388597
22080,1.5944288071192751,1.86318430838636,0.7821749252722817
22120,1.096236847140576,1.86318430838636,0.7821749252722817
22160,1.096236847140576,1.86318430838636,0.7821749252722817
22200,1.096236847140576,1.86318430838636,0.7821749252722817
22240,1.096236847140576,1.86318430838636,1.0849064635388597
22280,1.096236847140576,1.86318430838636,1.0849064635388597
22320,1.096236847140576,1.86318430838636,1.0849064635388597
22360,1.096236847140576,1.86318430838636,0.9441202021358224
22400,1.096236847140576,1.8726788788537707,0.9441202021358224
22440,1.096236847140576,1.8726788788537707,0.9441202021358224
22480,1.096236847140576,1.8726788788537707,0.9441202021358224
22520,1.096236847140576,1.8726788788537707,0.7650005880687033
22560,1.096236847140576,1.8726788788537707,0.7650005880687033
22600,1.096236847140576,1.8726788788537707,0.7650005880687033
22640,1.096236847140576,1.8726788788537707,0.7650005880687033
22680,1.096236847140576,1.8726788788537707,0.7650005880687033
22720,1.096236847140576,1.8726788788537707,0.7650005880687033
22760,1.096236847140576,1.7800524884053321,0.7650005880687033
22800,1.096236847140576,1.7800524884053321,0.7650005880687033
22840,1.096236847140576,1.7800524884053321,0.7650005880687033
22880,1.096236847140576,1.7800524884053321,0.7650005880687033
22920,1.096236847140576,1.7800524884053321,0.7650005880687033
22960,1.096236847140576,1.7800524884053321,0.7650005880687033
23000,1.096236847140576,1.7800524884053321,0.7650005880687033
23040,1.096236847140576,1.7800524884053321,0.8294399000299606
23080,1.096236847140576,1.6681521384862659,0.7635785175472898
23120,1.096236847140576,1.6681521384862659,0.7635785175472898
23160,1.096236847140576,1.6681521384862659,0.7635785175472898
23200,1.096236847140576,1.6681521384862659,0.7635785175472898
23240,1.096236847140576,1.6681521384862659,0.7635785175472898
23280,1.096236847140576,1.6681521384862659,0.7385174118753833
23320,1.096236847140576,1.6681521384862659,0.7635785175472898
23360,0.9725955550664024,1.6681521384862659,0.7635785175472898
23400,0.9725955550664024,1.6681521384862659,0.7635785175472898
23440,0.9725955550664024,1.6681521384862659,0.6757929306137073
23480,0.9725955550664024,1.6365024473988008,0.6757929306137073
23520,0.9725955550664024,1.6365024473988008,0.6757929306137073
23560,0.9725955550664024,1.6365024473988008,0.6450239672095598
23600,0.9725955550664024,1.6365024473988008,0.6450239672095598
23640,0.9725955550664024,1.6365024473988008,0.6450239672095598
23680,0.9725955550664024,1.6365024473988008,0.6450239672095598
23720,0.9725955550664024,1.4991511972318279,0.6450239672095598
23760,0.9725955550664024,1.4991511972318279,0.6450239672095598
23800,0.9950894648769814,1.4991511972318279,0.6450239672095598
23840,0.9950894648769814,1.4991511972318279,0.6450239672095598
23880,0.9743581004341092,1.4991511972318279,0.6450239672095598
23920,0.9743581004341092,1.4991511972318279,0.6450239672095598
23960,0.9743581004341092,1.4991511972318279,0.6450239672095598
24000,0.9599697768377612,1.5966914043647695,0.6450239672095598
24040,0.9599697768377612,1.5852821434773543,0.6427845033999807
24080,0.9599697768377612,1.5852821434773543,0.6427845033999807
24120,0.8317778308065658,1.562688157426864,0.6427845033999807
24160,0.8317778308065658,1.5509480215099998,0.567814669183098
24200,0.7445495596420701,1.5509480215099998,0.567814669183098
24240,0.7445495596420701,1.5509480215099998,0.567814669183098
24280,0.7445495596420701,1.4864878504066628,0.567814669183098
24320,0.7445495596420701,1.4864878504066628,0.567814669183098
24360,0.7445495596420701,1.4864878504066628,0.567814669183098
24400,0.7445495596420701,1.4864878504066628,0.567814669183098
24440,0.7445495596420701,1.4864878504066628,0.567814669183098
24480,0.748164132185645,1.4864878504066628,0.567814669183098
24520,0.748164132185645,1.4407344975508651,0.567814669183098
24560,0.8214223466690392,1.4407344975508651,0.567814669183098
24600,0.6589696486969873,1.4407344975508651,0.49492076583748734
24640,0.6589696486969873,1.4407344975508651,0.49492076583748734
24680,0.6589696486969873,1.4407344975508651,0.49492076583748734
24720,0.551780966018695,1.4407344975508651,0.49492076583748734
24760,0.551780966018695,1.4407344975508651,0.49492076583748734
24800,0.551780966018695,1.3703072845448778,0.49492076583748734
24840,0.551780966018695,1.3703072845448778,0.49492076583748734
24880,0.551780966018695,1.3362576837853863,0.49492076583748734
24920,0.551780966018695,1.336993684278113,0.49492076583748734
24960,0.551780966018695,1.3703072845448778,0.49492076583748734
25000,0.551780966018695,1.3703072845448778,0.49492076583748734
25040,0.551780966018695,1.3703072845448778,0.49492076583748734
25080,0.551780966018695,1.3703072845448778,0.49492076583748734
25120,0.551780966018695,1.3703072845448778,0.49492076583748734
25160,0.551780966018695,1.337859417493006,0.49492076583748734
25200,0.551780966018695,1.337859417493006,0.49492076583748734
25240,0.551780966018695,1.3201491020499314,0.49492076583748734
25280,0.551780966018695,1.3201491020499314,0.49492076583748734
25320,0.551780966018695,1.3201491020499314,0.46983021993711305
25360,0.551780966018695,1.281391969628986,0.46983021993711305
25400,0.551780966018695,1.2643266743578288,0.46983021993711305
25440,0.551780966018695,1.2643266743578288,0.49492076583748734
25480,0.5365683234562247,1.2643266743578288,0.49492076583748734
25520,0.5365683234562247,1.2643266743578288,0.4786323492541635
25560,0.5365683234562247,1.2643266743578288,0.4786323492541635
25600,0.5365683234562247,1.2643266743578288,0.4786323492541635
25640,0.5365683234562247,1.2643266743578288,0.4786323492541635
25680,0.4998276366755914,1.2643266743578288,0.40296243288898276
25720,0.4998276366755914,1.2643266743578288,0.40296243288898276
25760,0.4998276366755914,1.2643266743578288,0.40296243288898276
25800,0.4998276366755914,1.2643266743578288,0.40296243288898276
25840,0.4998276366755914,1.2643266743578288,0.40296243288898276
25880,0.4998276366755914,1.2623923062800395,0.3958539022268241
25920,0.4998276366755914,1.2623923062800395,0.3718402839109264
25960,0.4998276366755914,1.232685032970303,0.3718402839109264
26000,0.4998276366755914,1.1202491572360278,0.3718402839109264
26040,0.44914237161864207,1.1202491572360278,0.3718402839109264
26080,0.422100775305764,1.1202491572360278,0.3718402839109264
26120,0.422100775305764,1.1202491572360278,0.3958539022268241
26160,0.422100775305764,1.1202491572360278,0.3958539022268241
26200,0.422100775305764,1.1016714530892762,0.3958539022268241
26240,0.422100775305764,1.1016714530892762,0.3958539022268241
26280,0.422100775305764,1.1016714530892762,0.3958539022268241
26320,0.422100775305764,1.1016714530892762,0.3958539022268241
26360,0.422100775305764,1.1016714530892762,0.39054632807536716
26400,0.422100775305764,1.1016714530892762,0.39054632807536716
26440,0.422100775305764,1.1016714530892762,0.32377114163532367
26480,0.422100775305764,1.1016714530892762,0.32377114163532367
26520,0.407307448216861,1.1016714530892762,0.32377114163532367
26560,0.3705129323768901,1.1016714530892762,0.32377114163532367
26600,0.3705129323768901,1.1016714530892762,0.32377114163532367
26640,0.3705129323768901,1.1016714530892762,0.32377114163532367
26680,0.3705129323768901,1.1016714530892762,0.32377114163532367
26720,0.3705129323768901,1.1016714530892762,0.32377114163532367
26760,0.3705129323768901,1.1016714530892762,0.32377114163532367
26800,0.3705129323768901,1.1016714530892762,0.32377114163532367
26840,0.3705129323768901,1.1016714530892762,0.32377114163532367
26880,0.3705129323768901,1.1016714530892762,0.32377114163532367
26920,0.3705129323768901,1.1016714530892762,0.32377114163532367
26960,0.3705129323768901,1.1016714530892762,0.32377114163532367
27000,0.3705129323768901,1.1016714530892762,0.32377114163532367
27040,0.35455896793129016,1.1016714530892762,0.32377114163532367
27080,0.3380512587295827,1.1002904363033992,0.32377114163532367
27120,0.3380512587295827,1.1002904363033992,0.32377114163532367
27160,0.3380512587295827,1.1002904363033992,0.32377114163532367
27200,0.3380512587295827,1.0204430246892975,0.3408118292337872
27240,0.3380512587295827,0.9735778294177635,0.298272427013838
27280,0.3380512587295827,0.9735778294177635,0.298272427013838
27320,0.3380512587295827,0.9735778294177635,0.298272427013838
27360,0.3380512587295827,0.9735778294177635,0.298272427013838
27400,0.3122525248701424,1.0204430246892975,0.298272427013838
27440,0.3122525248701424,1.0204430246892975,0.298272427013838
27480,0.3122525248701424,1.0204430246892975,0.298272427013838
27520,0.3122525248701424,1.0204430246892975,0.2932906375070127
27560,0.3122525248701424,0.9832448376845577,0.31482562492007626
27600,0.3122525248701424,0.9832448376845577,0.31482562492007626
27640,0.3122525248701424,0.9832448376845577,0.31482562492007626
27680,0.3122525248701424,0.9832448376845577,0.31482562492007626
27720,0.3122525248701424,1.0204430246892975,0.3020734328206619
27760,0.3122525248701424,1.03625742794685,0.3009101556316212
27800,0.3122525248701424,1.024699150629703,0.27337817358837213
27840,0.3122525248701424,0.8630859255607822,0.27337817358837213
27880,0.28127689828986474,0.8630859255607822,0.27337817358837213
27920,0.28127689828986474,0.8630859255607822,0.27337817358837213
27960,0.28127689828986474,0.8630859255607822,0.27337817358837213
28000,0.28127689828986474,0.8630859255607822,0.257607249294479
28040,0.28127689828986474,0.8630859255607822,0.257607249294479
28080,0.28127689828986474,0.8630859255607822,0.257607249294479
28120,0.28127689828986474,0.8630859255607822,0.257607249294479
28160,0.28127689828986474,0.8630859255607822,0.257607249294479
28200,0.28127689828986474,0.8630859255607822,0.257607249294479
28240,0.28127689828986474,0.8630859255607822,0.257607249294479
28280,0.28127689828986474,0.8630859255607822,0.257607249294479
28320,0.28127689828986474,0.8630859255607822,0.257607249294479
28360,0.28127689828986474,0.8630859255607822,0.2553686705670182
28400,0.27323094166946077,0.8630859255607822,0.2553686705670182
28440,0.27323094166946077,0.8630859255607822,0.2553686705670182
28480,0.27323094166946077,0.8630859255607822,0.2553686705670182
28520,0.27323094166946077,0.8630859255607822,0.2553686705670182
28560,0.27323094166946077,0.8630859255607822,0.2553686705670182
28600,0.28127689828986474,0.8630859255607822,0.2553686705670182
28640,0.28127689828986474,0.8630859255607822,0.2553686705670182
28680,0.272437065461299,0.8630859255607822,0.2553686705670182
28720,0.2442651695225553,0.8630859255607822,0.2553686705670182
28760,0.2442651695225553,0.8630859255607822,0.2553686705670182
28800,0.2442651695225553,0.8875000734386227,0.2553686705670182
28840,0.2442651695225553,0.8875000734386227,0.2553686705670182
28880,0.2442651695225553,0.8875000734386227,0.23816651274754275
28920,0.2442651695225553,0.8875000734386227,0.2280734119773356
28960,0.2442651695225553,0.8875000734386227,0.2280734119773356
29000,0.2442651695225553,0.8875000734386227,0.2280734119773356
29040,0.2442651695225553,0.8875000734386227,0.2280734119773356
29080,0.2442651695225553,0.8875000734386227,0.2280734119773356
29120,0.2442651695225553,0.8875000734386227,0.217395523528626
29160,0.23091033059585936,0.885482488144894,0.217395523528626
29200,0.23091033059585936,0.8875000734386227,0.21379822266041826
29240,0.23091033059585936,0.8544450073054444,0.21379822266041826
29280,0.23091033059585936,0.8544450073054444,0.21379822266041826
29320,0.22317057553038025,0.8544450073054444,0.21379822266041826
29360,0.20460822432786596,0.8481851868534843,0.21379822266041826
29400,0.20460822432786596,0.8481851868534843,0.21379822266041826
29440,0.20460822432786596,0.8070826005812366,0.21379822266041826
